id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
698894811516393771,[Bonni] - Modern flat in Central Athens #43,219394325,Develop Trust,,ΚΥΨΕΛΗ,38.00183868793012,23.7349903448409,Entire home/apt,40,2,0,,,32,342,0,00001721334
698899293956802913,Chic flat in Kolonaki next to American Embassy,475603968,Mint,,ΛΥΚΑΒΗΤΤΟΣ,37.98260671353106,23.75218127269306,Entire home/apt,58,1,0,,,1,67,0,00000899592
690249106517384744,Athenian Elite Kolonaki Apt,194133744,Eleni & Athina,,ΛΥΚΑΒΗΤΤΟΣ,37.980083,23.7457336,Entire home/apt,171,5,1,2022-09-14,1,11,309,1,1098681
695376589871302873,Bauhomm ZOIA Suites #17,29927830,Homm ®,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.9904748,23.7337645,Entire home/apt,120,2,0,,,222,0,0,1249049
690278962363049910,Modern 1 BR Loft Apartment in the Heart of Athens,210134221,Roubina,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97731,23.72474,Entire home/apt,90,1,7,2022-09-14,6.00,12,310,7,00001639478
698914523756753608,Wonderful renovated apartment with private patio,475744438,Mint,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96407783353874,23.729876583534562,Entire home/apt,40,2,0,,,2,326,0,00001388573
695380843008424644,Brilliant apartment for 6 ppl in Athens,475303173,Mint,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98392646258796,23.722909496113324,Entire home/apt,70,2,0,,,1,330,0,00000982914
698916458825884211,3 bedrooms apartment in City Center,475744438,Mint,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96364737493046,23.729632240286254,Entire home/apt,105,2,0,,,2,127,0,00000602027
690405645831627941,Designed studio near Monastiraki SQR: Triple A37,3296820,Ronen,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9779002,23.7281366,Entire home/apt,26,1,0,,,27,317,0,00000908656
695383813959776966,Bauhomm ZOIA Suites #18,29927830,Homm ®,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.9904748,23.7337645,Entire home/apt,120,2,0,,,222,0,0,1249049
690443216055707964,Designed studio near Monastiraki SQR: Triple A36,3296820,Ronen,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9779002,23.7281366,Entire home/apt,32,1,5,2022-09-04,4.05,27,322,5,00000908656
695402310815359186,Comfy penthouse in the center of Athens,398883777,Dionisis,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.9842195,23.724714,Entire home/apt,70,1,3,2022-09-12,3,1,47,3,00000896605
690478720500591207,Pantios Casa,227386908,Vacedo,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96171505239528,23.719936619446862,Entire home/apt,107,1,0,,,3,0,0,00001729339
698934281771515829,Unique Spacious Apartment in an apartment building,475744624,Mint,,ΝΕΟΣ ΚΟΣΜΟΣ,37.956832168272676,23.729501322032647,Entire home/apt,76,1,0,,,1,41,0,00001503240
698940766671285594,Spacious 2 bedroom apartment in Thessio,475744698,Mint,,ΘΗΣΕΙΟ,37.97724864220364,23.71785195160144,Entire home/apt,65,1,0,,,1,233,0,00000615273
695406490357640470,Comfy flat for 2 ppl in Koukaki,475302530,Mint,,ΑΚΡΟΠΟΛΗ,37.96352008059231,23.718571685421097,Entire home/apt,40,1,0,,,1,361,0,00000935828
698953377296916703,Vintage Apartment For 4 ppl In Athens,475744816,Mint,,ΠΕΤΡΑΛΩΝΑ,37.96863887678622,23.70529183850858,Entire home/apt,70,1,0,,,1,242,0,00001580138
695446670167500770,Superior Studio στην Αθήνα,449402382,Ethereal,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9759756,23.7321331,Entire home/apt,160,1,0,,,8,350,0,00001577727
698963665687558227,Central Apartment For 4 ppl In Athens,475744880,Mint,,ΠΑΤΗΣΙΑ,38.01164675769538,23.734781225593334,Entire home/apt,46,1,0,,,1,288,0,00001684903
690515401283659634,Cozy 1-bedroom apartment in Neapoli,4117297,Achilleas,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98734195259829,23.748847433017353,Entire home/apt,38,1,2,2022-09-14,2,1,358,2,00001732860
695469337942251794,Standard Studio στην Αθήνα,449402382,Ethereal,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9759756,23.7321331,Entire home/apt,132,1,0,,,8,327,0,00001577727
690547689444074248,Your1Space in Athens Historical center,466478992,Sky,,ΠΑΓΚΡΑΤΙ,37.97,23.74328,Private room,19,1,1,2022-08-29,1,13,177,1,00000238251
690559023861071698,Your5Space in Athens Historical center,466478992,Sky,,ΠΑΓΚΡΑΤΙ,37.97108204079503,23.743501743047567,Private room,18,1,2,2022-09-18,2,13,330,2,00000238255
698971106958797410,"Ipsilantou 28 , 1os",475744945,Mint,,ΚΟΛΩΝΑΚΙ,37.97635,23.74904,Entire home/apt,59,2,0,,,1,348,0,00000614870
698971450172816940,Vintage Loft B in Monastiraki,475745006,Mint,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97759717462149,23.727695147064328,Entire home/apt,63,1,0,,,2,161,0,00001521860
695486519250197302,Superior Studio στην Αθήνα,449402382,Ethereal,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9759756,23.7321331,Entire home/apt,152,1,1,2022-09-11,1,8,342,1,00001577727
698980459813614467,Vintage Loft A in Monastiraki,475745006,Mint,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97992417994039,23.727645069814542,Entire home/apt,51,1,0,,,2,159,0,00001521897
695488039771550386,Syntagma 2BD Luxury,168852736,Ran & Mor,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9748799,23.7332317,Entire home/apt,95,1,4,2022-09-18,4,2,41,4,00001672868
698994778026176844,Outstanding studio in Kolonaki near the Metro,475745339,Mint,,ΚΟΛΩΝΑΚΙ,37.97814416773092,23.746930238081006,Entire home/apt,46,1,0,,,1,346,0,00000614848
690563121994979092,Your6Space in Athens Historical center,466478992,Sky,,ΠΑΓΚΡΑΤΙ,37.97001910369496,23.74374916836777,Private room,19,1,0,,,13,359,0,00000238256
695495407648440165,Superior Studio στην Αθήνα,449402382,Ethereal,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9759756,23.7321331,Entire home/apt,171,1,0,,,8,358,0,00001577727
690568896411103251,Wine1Spa Suite in Athens Historical center,466478992,Sky,,ΠΑΓΚΡΑΤΙ,37.971556428179895,23.74272712986243,Private room,27,1,0,,,13,353,0,00000238721
690603294189166536,Wine2Spa Suite in Athens Historical center,466478992,Sky,,ΠΑΓΚΡΑΤΙ,37.969988699902615,23.7432164347395,Private room,24,1,0,,,13,168,0,00000238722
690603323104152748,Słoneczny pokój,173205209,Katerina,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.9940147,23.7242489,Private room,25,2,3,2022-09-04,2.57,4,353,3,00001727887
690610703242415443,Wine3Spa Suite in Athens Historical center,466478992,Sky,,ΠΑΓΚΡΑΤΙ,37.969401780080794,23.743657992812988,Private room,26,1,1,2022-08-18,0.88,13,168,1,00000238723
699019547115572154,Adorable 2BA close to Ancient Athens city center,472318606,Knb,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9656604160937,23.726858113491822,Entire home/apt,73,1,0,,,1,330,0,00001743255
699039966155001641,"Krissis 44, Athina",475744563,Mint,,ΑΝΩ ΚΥΨΕΛΗ,38.00504501873048,23.745771042627606,Entire home/apt,36,1,0,,,1,282,0,00001667682
695605476219972880,Bohemian Chic at the Archaeological Museum,251730165,Solonos,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.9903924643278,23.72939229401499,Entire home/apt,53,1,1,2022-09-13,1,18,72,1,00001736645
699082699216154993,Minimal 2 bedroom apt near the Athens Concert Hall,475745049,Mint,,ΙΛΙΣΙΑ,37.97980035933868,23.75455523348253,Entire home/apt,65,2,0,,,1,296,0,00001417117
699105164596114279,Cosy 2 Bedroom Apartment In The City Center,475745275,Mint,,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,38.00892061765397,23.729094011941726,Entire home/apt,46,1,0,,,1,357,0,00001072514
690619021202176569,Zielony pokój,173205209,Katerina,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.9940147,23.7242489,Private room,25,2,3,2022-09-01,2.57,4,355,3,00001727866
695617838514263888,Stylish Flat with Huge Terrace at the Museum,251730165,Solonos,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99224521483329,23.728627130425483,Entire home/apt,51,1,3,2022-09-15,3,18,85,3,00001736671
690621367970374279,Wine4Spa Suite in Athens Historical center,466478992,Sky,,ΠΑΓΚΡΑΤΙ,37.97088080201309,23.74358399199383,Private room,19,1,2,2022-09-07,1.71,13,163,2,00000238724
699113920910845711,Hip & Stylish Flat at the Archaeological Museum,251730165,Solonos,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.990985438626645,23.729826658694027,Entire home/apt,50,1,1,2022-08-30,1,18,66,1,00001743500
695991548936798404,"Elegant, Chic, Hip 2 BR w/ forest view in Athens!",113353393,Harry,,ΙΛΙΣΙΑ,37.9750212,23.7528005,Entire home/apt,141,2,3,2022-09-13,3,39,330,3,00001734870
699171606359269758,Peaceful lair downtown,303576302,Evans,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.99132897093509,23.724229596555233,Entire home/apt,36,2,1,2022-09-03,1,11,351,1,00001738532
690640092146347515,Wine5Spa Suite in Athens Historical center,466478992,Sky,,ΣΤΑΔΙΟ,37.96952785298088,23.741942963753292,Private room,20,1,1,2022-08-29,1,13,163,1,00000238725
708634568888721224,Evilion Maisonette in Athens,26205536,Yiannis,,ΑΜΠΕΛΟΚΗΠΟΙ,37.9923255,23.7601334,Entire home/apt,111,2,1,2022-09-08,1,1,348,1,00001533109
700354423006841610,Cozy And Renovated Apartment In Exarcheia,475745792,Mint,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98689148661313,23.740411650007175,Entire home/apt,40,1,0,,,1,156,0,00001695552
700357614437274824,Unique & Stylish Apartment For 2,475758951,Mint,,ΓΚΑΖΙ,37.976317227767574,23.70857742553857,Entire home/apt,76,1,1,2022-08-30,1,1,360,1,00001723933
699615195338110071,Phaedrus Living: City Center Luxury Flat Loukianou,93691539,Phaedrus Living,,ΚΟΛΩΝΑΚΙ,37.976409058751926,23.742788947592143,Entire home/apt,81,1,0,,,22,359,0,00001751670
708682887035106305,Luxury Apartment Suite next to the Parliament,17791817,Emmanuelle,,ΡΗΓΙΛΛΗΣ,37.97268084079814,23.7422885059044,Entire home/apt,89,4,0,,,2,355,0,00001543150
699651891111968504,Ultra Chic Modern 4 Bedrooms Apartment in Athens,184563460,MyGreekVacations,,ΝΕΟΣ ΚΟΣΜΟΣ,37.9601773466741,23.721585299601575,Entire home/apt,184,1,0,,,19,161,0,00001733130
699670308433012587,3 bedrooms apartment under Acropolis,475745400,Mint,,ΖΑΠΠΕΙΟ,37.96798934962384,23.731302937113252,Entire home/apt,111,2,0,,,1,344,0,00000620910
708710348307085739,A-10. Modern & luminous2BD. Athens' party district,178457686,HostPal,,ΓΚΑΖΙ,37.9776079,23.712078,Entire home/apt,95,2,1,2022-09-18,1,6,363,1,00001753350
699733048587702737,Renovated lovely apartment near to Acropolis,475745673,Mint,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96409693380474,23.730291976873016,Entire home/apt,46,1,1,2022-09-01,1,1,339,1,00001424061
699738257762223668,AthensThea Alpha Luxury Penthouse Apt in Omonia,99899964,Panagiotis,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9837171,23.7269406,Entire home/apt,100,2,2,2022-09-17,2,3,349,2,00001745270
699850266656177444,Koukaki apartment 3 bedrooms 6 pers.,182156346,Maryland,,ΑΚΡΟΠΟΛΗ,37.96409733838586,23.718238721058114,Entire home/apt,87,1,3,2022-09-15,3,42,354,3,00001702807
700377336144204029,Stylish Flat Apartment In Athens,476200691,Mint,,ΘΗΣΕΙΟ,37.97410276824002,23.71344982845428,Entire home/apt,46,1,0,,,1,284,0,01025474231
700395583509796521,Lovely Apartment For 4 ppl In Athens,475760757,Mint,,ΑΚΑΔΗΜΙΑ ΠΛΑΤΩΝΟΣ,37.993708196472795,23.712651489836194,Entire home/apt,47,1,0,,,1,362,0,00001701969
700415237249853791,A gem in Athens center,475431858,Vasileios,,ΚΟΛΩΝΑΚΙ,37.9777865,23.7497325,Entire home/apt,60,2,0,,,1,358,0,00001518121
708714155465388609,Όμορφο διαμέρισμα στην Πλάκα με απίστευτη θέα,475247229,Παναγιώτης,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.970056970967626,23.730834234313097,Entire home/apt,107,2,1,2022-09-11,1,2,361,1,00001750939
708765223345487069,B.5 Acropolis View Apartment w. privat Hot Tube,384528225,Bnbme Greece,,ΚΕΡΑΜΕΙΚΟΣ,37.9837909,23.7154833,Entire home/apt,127,1,0,,,4,345,0,12235337649
709025619967835250,Kings Apt 1,231387850,Monkfish Trading MON IKE,,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,38.00657258112233,23.733548843184153,Entire home/apt,55,2,0,,,22,363,0,00000886084
700434695983277997,Room from an apartment near the center of Athens,208644723,Lyudmil,,ΚΥΨΕΛΗ,37.99703,23.73437,Private room,25,1,0,,,2,79,0,Exempt
699866962539581128,AthensThea 115sq.m. Luxury Penthouse Apt in Omonia,99899964,Panagiotis,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.984491857937606,23.727710740478464,Entire home/apt,149,3,0,,,3,343,0,00001745694
699870912458148573,AthensThea Beta Luxury Penthouse Apt in Omonia,99899964,Panagiotis,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9837171,23.7269406,Entire home/apt,86,2,0,,,3,347,0,00001745285
709037439480782179,Kings Apt 2,231387850,Monkfish Trading MON IKE,,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,38.00820317389805,23.733793170945965,Entire home/apt,58,2,0,,,22,361,0,00000886084
699937348572487583,Unique one space flat at acropolis,476389315,Traianos,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96640122553228,23.7258792990975,Entire home/apt,55,1,5,2022-09-17,5,1,354,5,00001736518
699966131078558922,Στούντιο,187716464,Galina,,ΠΑΤΗΣΙΑ,38.0151937,23.7376694,Entire home/apt,55,1,0,,,1,337,0,1741883
700559349982249579,Sygrou Fix metro st. 2 bedrooms 5 pers. apartment,182156346,Maryland,,ΑΚΡΟΠΟΛΗ,37.967250068083246,23.723692315685938,Entire home/apt,84,1,2,2022-09-06,2,42,352,2,00001712757
700560303797776976,Cute studio apt. in Keramikos in center of Athens!,476501747,Konstantinos,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98170022174258,23.719938209496977,Entire home/apt,56,2,1,2022-08-31,1,1,327,1,18654440024
709085164845230674,Cozy apartment near the hill of Acropolis,337700262,Nice World,,ΘΗΣΕΙΟ,37.9757133529465,23.71459447566236,Entire home/apt,54,2,1,2022-09-08,1,1,341,1,00001718509
700619251979008195,Cozy apartment in the heart of the city!,476531597,Kamal,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97835620480978,23.725522836977593,Entire home/apt,49,1,0,,,1,330,0,00001524415
712793497623269809,Newly-renovated flat with sunny outdoor space,247760219,Alejandro,,ΕΛΛΗΝΟΡΩΣΩΝ,37.997376873394145,23.7728195529373,Entire home/apt,25,365,0,,,1,365,0,
709133928857449555,(C5) PopArt -Spacious 3rdFL 1bdr w/balcony/view,2718115,TopHouzzing Properties,,ΙΛΙΣΙΑ,37.9722561,23.7560458,Entire home/apt,69,2,1,2022-09-19,1,37,348,1,00001757362
712931049545492572,Modern apartment in the heart of Athens.,478938201,Maria,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95534754135878,23.716113232076168,Entire home/apt,85,1,0,,,1,357,0,00001764047
700638232144062588,2- bedrooms new brand apartment in nea kypseli,476535800,Hussam,,ΠΕΔΙΟ ΑΡΕΩΣ,37.993485815850455,23.744769013718102,Entire home/apt,75,1,1,2022-09-04,1,1,365,1,00000174376
709150646715846115,(C4) Blue -Spacious 1bdr corner flat/balcony/view,2718115,TopHouzzing Properties,,ΙΛΙΣΙΑ,37.9722561,23.7560458,Entire home/apt,69,2,2,2022-09-14,2,37,357,2,00001757357
700668791279971316,Καινούργιο διαμέρισμα στον Άγιο Δημήτριο Πανόρμου,408739836,Livia,,ΑΜΠΕΛΟΚΗΠΟΙ,37.989893766523785,23.760276760391733,Entire home/apt,34,1,2,2022-09-19,2,1,354,2,00001758912
712931813022684203,ART Home,451748246,Κατερινα,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9711491,23.7309089,Entire home/apt,60,2,0,,,1,354,0,00001761955
709153930563950195,Modern Studio In Athens,476156341,Mint,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96828665657613,23.727064322533813,Entire home/apt,65,1,0,,,1,240,0,00001643020
713411141975871058,Unique sunlit flat at acropolis,479016925,Maria,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97507,23.73138,Entire home/apt,97,1,0,,,1,353,0,00001760932
701034358843812571,Central Studio apartment in Athens Monastiraki,473056866,Giorgos,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.977707,23.7249913,Entire home/apt,50,1,2,2022-09-10,2,2,360,2,00001724430
701106681359868566,Exarchion Square 2 bedrooms 6 pers. apartment,182156346,Maryland,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.987966727462165,23.733646094413043,Entire home/apt,64,1,2,2022-09-13,2,42,357,2,00001715390
709153945728405319,Spacious Apartment For Two People,475760273,Mint,,ΙΛΙΣΙΑ,37.975666088726456,23.750667741353407,Entire home/apt,34,1,0,,,1,338,0,00001613384
701111336892817736,"Neofitou Douka 6, Athens",475751988,Mint,,ΡΗΓΙΛΛΗΣ,37.9748457349044,23.741308169896854,Entire home/apt,59,1,0,,,1,277,0,00001703170
713483781786397793,B8. Petralona station Penthouse,74343759,Stelios,,ΠΕΤΡΑΛΩΝΑ,37.96682704377359,23.708243295476453,Entire home/apt,48,1,2,2022-09-19,2,20,176,2,01202045480
709203238282044143,ΟΜΟΡΦΟ ΔΙΑΜΕΡΙΣΜΑ ΣΤΟ ΚΕΝΤΡΟ ΤΗΣ ΑΘΗΝΑΣ -ΦΩΚ.ΝΕΓΡΗ,478228704,Δημητρης,,ΚΥΨΕΛΗ,37.99978,23.73563,Entire home/apt,60,3,0,,,1,169,0,00001759117
701113677471696354,Premium Villa In Alepochori,475752638,Mint,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.975368219976424,23.728883929970134,Entire home/apt,299,4,0,,,1,352,0,00001638349
709234723945553164,Meletiou Piga 5,475751897,Mint,,ΖΑΠΠΕΙΟ,37.96877,23.73814,Entire home/apt,70,2,0,,,1,70,0,00001320194
701139844556987478,Central & Cozy Apartment In Athens 2B,468824984,Δημητριος,,ΣΤΑΔΙΟ,37.966729269049836,23.735759246843763,Entire home/apt,69,1,1,2022-08-28,1,8,331,1,00001061237
713521753361316427,Studio Acropolis Star,111361351,Constantina,,ΚΕΡΑΜΕΙΚΟΣ,37.9795062,23.7213249,Entire home/apt,95,2,0,,,1,340,0,00001761689
709337594705544790,Andromar in the heart of Kolonaki,82629058,Christos,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9784722641798,23.73604156512355,Entire home/apt,91,2,0,,,1,360,0,00001700702
713709415502687443,Secret beauty!,270512021,Nathalie,,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,38.00828144652766,23.735056057147357,Entire home/apt,46,3,0,,,2,363,0,00001756971
713787971661070061,Καλό διαμέρισμα σε πολυκατοικία,365161135,Νινα,,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,38.00026021241829,23.730371705375518,Private room,20,30,0,,,1,365,0,00001762877
701170455265188141,Striking 1BR Apartment in Kolonaki B,20104194,Upstreet,,ΚΟΛΩΝΑΚΙ,37.981481718708686,23.73912162411594,Entire home/apt,105,2,0,,,90,355,0,00001528917
701170506266420698,Striking 1BR Apartment in Kolonaki A,20104194,Upstreet,,ΛΥΚΑΒΗΤΤΟΣ,37.98137943685741,23.741011222634402,Entire home/apt,94,2,0,,,90,351,0,00001528922
701176483941969361,Alexandra's Cozy Apartment,476155732,Mint,,ΠΕΤΡΑΛΩΝΑ,37.97147775125556,23.709838873583426,Entire home/apt,40,1,0,,,1,356,0,00001642926
709787065053236323,Bright Apartment For 4 ppl In City Center,475759819,Mint,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98662988142509,23.73737772780398,Entire home/apt,56,1,0,,,1,60,0,00000982856
701181583869822566,Fully equipped 2 bedroom apt in Athens,65714690,Home,,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,38.0023281,23.7282176,Entire home/apt,52,2,0,,,24,363,0,00001747146
709802943225291008,2 bedroom apartment near the Metro,475760395,Mint,,ΑΜΠΕΛΟΚΗΠΟΙ,37.991690108633065,23.762089568450435,Entire home/apt,88,1,0,,,1,335,0,00000638494
701190913714444894,Exarchion Square 3 bedrooms 6 pers apartment.,182156346,Maryland,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.986453016722464,23.733568893078715,Entire home/apt,84,1,1,2022-09-16,1,42,357,1,00001715418
714107233353295134,ΤΟ ΡΕΤΙΡΕ,471417990,Γιωργος,,ΑΝΩ ΠΑΤΗΣΙΑ,38.023279035270406,23.73565262698363,Entire home/apt,64,2,0,,,1,362,0,00001661070
709813775490055589,Classy 2 bedroom apartment near Acropolis & Metro,475760530,Mint,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.962271277464296,23.71970207847404,Entire home/apt,82,2,0,,,1,62,0,00000614983
714148029363538723,Central Apartment For 5 Ppl In Athens,475752499,Mint,,ΑΝΩ ΚΥΨΕΛΗ,38.005767958188294,23.738374150578604,Entire home/apt,42,1,0,,,1,297,0,00001695589
701208490739688126,Cozy Apartment For 2 ppl In Kato Patisia,476156028,Mint,,ΝΙΡΒΑΝΑ,38.01181412361812,23.72789195608915,Entire home/apt,40,1,0,,,1,364,0,00001642973
709822750113460409,Thessalonikis 70,476200804,Mint,,ΠΕΤΡΑΛΩΝΑ,37.97330198726218,23.713187763526737,Entire home/apt,46,1,0,,,1,355,0,00001309045
701220391276400993,Dion Luxury Suite in Kolonaki with patio,441578639,Myrta,,ΛΥΚΑΒΗΤΤΟΣ,37.97910602993441,23.74199194353032,Entire home/apt,35,1,2,2022-09-04,2,3,335,2,00001649626
714170982697934700,Acropolis Casa top floor suite near metro station,461079070,Thanos,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.9871019,23.7190953,Entire home/apt,67,2,0,,,1,348,0,00001590699
709850186609793229,Centrally located flat with 1 bedroom,476156276,Mint,,ΙΛΙΣΙΑ,37.97521,23.74852,Entire home/apt,51,1,0,,,1,346,0,00000614655
701322917586903482,we saw athens from 2b,19726147,We Saw Athens,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.977202765302366,23.732207430501074,Entire home/apt,120,2,1,2022-09-15,1,8,354,1,00000459380
709853613112097979,Syntagma Hotel Style Luxury,168852736,Ran & Mor,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.973689432327454,23.733958174931068,Entire home/apt,68,1,0,,,2,43,0,00001756355
701323050306343957,Nautical vintage apt at Avdi Square near Acropolis,147148054,Giannis,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98283846320375,23.71990367361637,Entire home/apt,71,1,3,2022-09-12,3,10,350,3,00001747736
709868875558328834,Neotraditional 2bedroom Aprtmnt Next To The Museum,478359111,Mint,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98663709600902,23.72774527243014,Entire home/apt,82,2,0,,,1,354,0,00000953337
701371483759708616,The art studio No1 @ Koukaki with a patio,476679616,Konstantinos,,ΑΚΡΟΠΟΛΗ,37.96395064394121,23.716058422012264,Entire home/apt,65,2,1,2022-09-10,1,2,362,1,00001756440
714221693388587980,The Athens City Getaway,479173389,Mpotsari,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96393146665303,23.728641135901118,Entire home/apt,41,1,0,,,1,335,0,00001644733
714234786307220174,Athenian sunny apartment,479175628,Mint,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95448515617239,23.71900580928043,Entire home/apt,47,1,0,,,1,357,0,00001471420
