,id,neighbourhood_cleansed,reviews_per_month,room_type
9285,52017808,ΝΕΟΣ ΚΟΣΜΟΣ,2.57,Entire home/apt
9286,52033106,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,4.29,Entire home/apt
9287,52048399,ΠΑΓΚΡΑΤΙ,0.68,Entire home/apt
9288,52048566,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,1.0,Entire home/apt
9289,52063137,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,1.0,Entire home/apt
9290,52063494,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.0,Private room
9291,52063667,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,3.33,Entire home/apt
9292,52063929,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,4.0,Entire home/apt
9293,52067815,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,1.0,Entire home/apt
9294,52067871,ΚΟΛΩΝΑΚΙ,1.0,Entire home/apt
9295,52068779,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.0,Entire home/apt
9296,52070072,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,3.53,Entire home/apt
9297,52078607,ΑΜΠΕΛΟΚΗΠΟΙ,0.0,Entire home/apt
9298,52083332,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.86,Shared room
9299,52083408,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.0,Shared room
9300,52087155,ΙΛΙΣΙΑ,5.0,Entire home/apt
9301,52104425,ΓΟΥΔΙ,0.0,Entire home/apt
9302,52111726,ΝΙΡΒΑΝΑ,1.0,Entire home/apt
9303,52115640,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,0.0,Entire home/apt
9304,52116295,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,5.0,Entire home/apt
9305,52118513,ΑΚΡΟΠΟΛΗ,6.28,Entire home/apt
9306,52119115,ΚΥΨΕΛΗ,0.0,Entire home/apt
9307,52119531,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,2.0,Entire home/apt
9308,52119635,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.0,Entire home/apt
9309,52120186,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,0.0,Entire home/apt
9310,52120497,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,2.0,Entire home/apt
9311,52121131,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,1.87,Entire home/apt
9312,52121545,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,2.73,Entire home/apt
9313,52122867,ΛΥΚΑΒΗΤΤΟΣ,0.0,Entire home/apt
9314,52124697,ΣΤΑΔΙΟ,2.79,Entire home/apt
9315,52127883,ΙΛΙΣΙΑ,2.0,Entire home/apt
9316,52137849,ΠΕΤΡΑΛΩΝΑ,0.79,Entire home/apt
9317,52140748,ΚΟΛΩΝΑΚΙ,1.0,Entire home/apt
9318,52146524,ΝΕΟΣ ΚΟΣΜΟΣ,0.0,Entire home/apt
9319,52149334,ΠΕΤΡΑΛΩΝΑ,5.22,Entire home/apt
9320,52160220,ΑΚΡΟΠΟΛΗ,1.0,Entire home/apt
9321,52160374,ΑΚΡΟΠΟΛΗ,2.79,Entire home/apt
9322,52161410,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,3.0,Entire home/apt
9323,52161731,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,4.0,Entire home/apt
9324,52178689,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.0,Entire home/apt
9325,52180855,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.0,Entire home/apt
9326,52181083,ΠΕΤΡΑΛΩΝΑ,2.0,Entire home/apt
9327,52182105,ΑΜΠΕΛΟΚΗΠΟΙ,2.0,Entire home/apt
9328,52182591,ΑΚΡΟΠΟΛΗ,1.0,Entire home/apt
9329,52182725,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,3.0,Entire home/apt
9330,52182919,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.0,Entire home/apt
9331,52183099,ΝΕΟΣ ΚΟΣΜΟΣ,1.0,Entire home/apt
9332,52183268,ΑΜΠΕΛΟΚΗΠΟΙ,0.0,Entire home/apt
9333,52183556,ΑΜΠΕΛΟΚΗΠΟΙ,3.0,Entire home/apt
9334,52183570,ΑΜΠΕΛΟΚΗΠΟΙ,2.0,Entire home/apt
9335,52183781,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.0,Private room
9336,52183842,ΑΜΠΕΛΟΚΗΠΟΙ,0.0,Entire home/apt
9337,52183954,ΑΜΠΕΛΟΚΗΠΟΙ,0.0,Entire home/apt
9338,52184040,ΑΜΠΕΛΟΚΗΠΟΙ,1.0,Entire home/apt
9339,52184098,ΑΜΠΕΛΟΚΗΠΟΙ,0.0,Entire home/apt
9340,52184177,ΑΜΠΕΛΟΚΗΠΟΙ,0.0,Entire home/apt
9341,52184258,ΑΜΠΕΛΟΚΗΠΟΙ,1.0,Entire home/apt
9342,52184303,ΑΜΠΕΛΟΚΗΠΟΙ,0.0,Entire home/apt
9343,52184382,ΑΜΠΕΛΟΚΗΠΟΙ,0.0,Entire home/apt
9344,52184428,ΑΜΠΕΛΟΚΗΠΟΙ,0.0,Entire home/apt
9345,52184469,ΑΜΠΕΛΟΚΗΠΟΙ,0.0,Entire home/apt
9346,52184517,ΑΜΠΕΛΟΚΗΠΟΙ,1.0,Entire home/apt
9347,52184940,ΠΑΓΚΡΑΤΙ,2.0,Entire home/apt
9348,52187356,ΘΗΣΕΙΟ,0.0,Entire home/apt
9349,52190317,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,1.0,Entire home/apt
9350,52203519,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.0,Private room
9351,52211216,ΠΑΓΚΡΑΤΙ,4.0,Entire home/apt
9352,52216561,ΠΕΤΡΑΛΩΝΑ,0.88,Entire home/apt
9353,52218112,ΚΟΛΩΝΑΚΙ,1.0,Entire home/apt
9354,52219520,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,0.0,Entire home/apt
9355,52220236,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,4.0,Entire home/apt
9356,52233256,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.0,Private room
9357,52233501,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,2.0,Entire home/apt
9358,52233971,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,0.0,Entire home/apt
9359,52239653,ΑΝΩ ΠΑΤΗΣΙΑ,1.0,Entire home/apt
9360,52248256,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,0.0,Entire home/apt
9361,52248288,ΠΕΤΡΑΛΩΝΑ,0.0,Entire home/apt
9362,52249689,ΠΕΤΡΑΛΩΝΑ,0.0,Private room
9363,52249966,ΚΕΡΑΜΕΙΚΟΣ,0.0,Private room
9364,52250104,ΚΕΡΑΜΕΙΚΟΣ,0.0,Private room
9365,52250826,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,0.0,Private room
9366,52250930,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,2.0,Entire home/apt
9367,52251374,ΓΟΥΒΑ,0.0,Entire home/apt
9368,52251417,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.0,Entire home/apt
9369,52251620,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,2.0,Entire home/apt
9370,52252946,ΓΟΥΔΙ,0.0,Entire home/apt
9371,52253067,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,2.0,Entire home/apt
9372,52253526,ΑΓΙΟΣ ΕΛΕΥΘΕΡΙΟΣ,1.0,Entire home/apt
9373,52255905,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.0,Private room
9374,52262995,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,1.0,Entire home/apt
9375,52271620,ΣΤΑΔΙΟ,0.0,Private room
9376,52272312,ΠΑΓΚΡΑΤΙ,0.0,Private room
9377,52272935,ΠΑΓΚΡΑΤΙ,0.0,Private room
9378,52273163,ΚΕΡΑΜΕΙΚΟΣ,0.0,Private room
9379,52273762,ΠΕΤΡΑΛΩΝΑ,0.0,Private room
9380,52273971,ΚΕΡΑΜΕΙΚΟΣ,0.0,Private room
9381,52274078,ΚΕΡΑΜΕΙΚΟΣ,0.0,Private room
9382,52274249,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,0.0,Private room
